Id,SalePrice
1786,181887.24
1787,159540.45
1788,78375.19
1789,94755.27
1790,88681.11
1791,183665.68
1792,147870.5
1793,135528.5
1794,135601.9
1795,137526.98
1796,103072.01
1797,105989.92
1798,119677.74
1799,109060.12
1800,130811.88
1801,136398.5
1802,142241.0
1803,152415.0
1804,138802.0
1805,133400.64
1806,138437.0
1807,132842.0
1808,111553.89
1809,123472.5
1810,140511.08
1811,128184.75
1812,119886.0
1813,119957.58
1814,97275.62
1815,82673.66
1816,92080.48
1817,122423.75
1818,152458.75
1819,122566.25
1820,84534.09
1821,132068.5
1822,145465.25
1823,79002.55
1824,144009.0
1825,123809.75
1826,98820.76
1827,110225.25
1828,135559.5
1829,112602.82
1830,139414.0
1831,144598.0
1832,135802.9
1833,146919.5
1834,126556.0
1835,142694.5
1836,138079.5
1837,105459.07
1838,133512.98
1839,94309.61
1840,166554.3
1841,157685.35
1842,95989.41
1843,127344.05
1844,122243.13
1845,149567.32
1846,152509.5
1847,167481.0
1848,74693.34
1849,100817.0
1850,125332.0
1851,156733.0
1852,126830.08
1853,139507.16
1854,160578.05
1855,136890.13
1856,211862.4
1857,135083.42
1858,139656.98
1859,119903.6
1860,161454.25
1861,116993.6
1862,299041.03
1863,294134.94
1864,294134.94
1865,325233.7
1866,337776.27
1867,210704.9
1868,333789.35
1869,193955.65
1870,216295.92
1871,245130.06
1872,166799.72
1873,240229.47
1874,141171.6
1875,199738.85
1876,200492.0
1877,202731.7
1878,211970.27
1879,128229.43
1880,133272.44
1881,247504.09
1882,258068.44
1883,199826.95
1884,205693.6
1885,232785.13
1886,329992.72
1887,197412.45
1888,269811.81
1889,162787.75
1890,129534.14
1891,137473.82
1892,101615.56
1893,145084.5
1894,140947.0
1895,149755.5
1896,118799.84
1897,111814.6
1898,110790.33
1899,125616.25
1900,125123.0
1901,160343.0
1902,155676.5
1903,199031.49
1904,136705.83
1905,182890.96
1906,160334.0
1907,192248.22
1908,108406.38
1909,141224.94
1910,122492.55
1911,186718.45
1912,315635.32
1913,161693.25
1914,77165.0
1915,303118.67
1916,80140.33
1917,250575.54
1918,141714.0
1919,160677.5
1920,175781.24
1921,400837.0
1922,320541.26
1923,196300.4
1924,226599.49
1925,215552.45
1926,382672.23
1927,128835.24
1928,160983.5
1929,115396.05
1930,126249.74
1931,135606.96
1932,140480.44
1933,170227.0
1934,182419.85
1935,172483.35
1936,187751.5
1937,185567.7
1938,191947.6
1939,270610.41
1940,182742.95
1941,179647.6
1942,187004.15
1943,194561.07
1944,326652.38
1945,363777.27
1946,179248.24
1947,325230.22
1948,166882.48
1949,241480.25
1950,178092.8
1951,276023.06
1952,247087.84
1953,167634.45
1954,183189.95
1955,129516.82
1956,298313.91
1957,166088.5
1958,305751.49
1959,155004.0
1960,117009.0
1961,112285.67
1962,96773.0
1963,95876.0
1964,115948.24
1965,149200.35
1966,137354.74
1967,297347.47
1968,445777.26
1969,382199.96
1970,441247.94
1971,451845.95
1972,340331.93
1973,263020.24
1974,325054.29
1975,480791.98
1976,264024.9
1977,359859.77
1978,365107.93
1979,321132.28
1980,194571.75
1981,350672.32
1982,227764.85
1983,217893.7
1984,175742.15
1985,197114.0
1986,210494.9
1987,167573.85
1988,177502.65
1989,197712.45
1990,215713.55
1991,204929.85
1992,210179.1
1993,171610.1
1994,248924.49
1995,185860.95
1996,265148.53
1997,306925.37
1998,338994.48
1999,274446.17
2000,297321.71
2001,273132.19
2002,256627.41
2003,257852.72
2004,233365.21
2005,218852.79
2006,209185.86
2007,254258.13
2008,199807.3
2009,194576.4
2010,192604.6
2011,168326.2
2012,171107.6
2013,180993.7
2014,188374.9
2015,190564.65
2016,194043.65
2017,202384.0
2018,128122.92
2019,129868.52
2020,120617.63
2021,108258.36
2022,175966.5
2023,153035.0
2024,258246.55
2025,388670.72
2026,181683.1
2027,156493.37
2028,148388.3
2029,168679.5
2030,274724.04
2031,212275.27
2032,218961.34
2033,267088.55
2034,167253.05
2035,206255.85
2036,190828.41
2037,193195.76
2038,293474.63
2039,204072.75
2040,323283.93
2041,274256.19
2042,203340.0
2043,167709.0
2044,178066.22
2045,205601.2
2046,143779.5
2047,138761.25
2048,136284.4
2049,141073.0
2050,170522.09
2051,103800.94
2052,135016.0
2053,143529.5
2054,88471.11
2055,161749.24
2056,131701.56
2057,119095.58
2058,225602.14
2059,147406.0
2060,169531.5
2061,162910.74
2062,133336.5
2063,108561.93
2064,144560.0
2065,117978.5
2066,172914.24
2067,131622.85
2068,158895.98
2069,87789.59
2070,107937.0
2071,90059.64
2072,126756.5
2073,132938.6
2074,165499.35
2075,137826.75
2076,111805.43
2077,159030.5
2078,121227.82
2079,128506.0
2080,115907.42
2081,120438.85
2082,149370.52
2083,143290.0
2084,107419.33
2085,126830.0
2086,125870.02
2087,120745.18
2088,110294.25
2089,87655.33
2090,125459.66
2091,123577.0
2092,137877.5
2093,145980.0
2094,110217.0
2095,141614.0
2096,86221.86
2097,98680.0
2098,136827.5
2099,84233.76
2100,106196.32
2101,127854.0
2102,130699.75
2103,99608.6
2104,144531.24
2105,117875.0
2106,88656.04
2107,217461.52
2108,117094.83
2109,112763.75
2110,124906.41
2111,157808.35
2112,144250.5
2113,119013.5
2114,115080.0
2115,154328.5
2116,119104.75
2117,138624.25
2118,115947.64
2119,112197.43
2120,114212.45
2121,93472.15
2122,105431.0
2123,93992.14
2124,159747.9
2125,142277.0
2126,149947.0
2127,156738.49
2128,141808.0
2129,95814.68
2130,143755.0
2131,153325.5
2132,118244.25
2133,119194.68
2134,121274.39
2135,95601.96
2136,95273.04
2137,114996.75
2138,134676.57
2139,152743.17
2140,133410.0
2141,126441.11
2142,126130.58
2143,141820.22
2144,127378.0
2145,134015.0
2146,146903.18
2147,158800.32
2148,132295.45
2149,130814.2
2150,208035.41
2151,106269.47
2152,191626.57
2153,165509.04
2154,112330.24
2155,120707.25
2156,258545.86
2157,237724.56
2158,229763.1
2159,206170.3
2160,167882.9
2161,240536.68
2162,376354.98
2163,355585.79
2164,215598.65
2165,177801.5
2166,144636.32
2167,199149.5
2168,207995.5
2169,192242.7
2170,210260.85
2171,139096.89
2172,133699.7
2173,161389.0
2174,244028.65
2175,286377.3
2176,338753.13
2177,248623.68
2178,212960.9
2179,138102.6
2180,220876.68
2181,195590.5
2182,231113.98
2183,195183.95
2184,127678.75
2185,119311.18
2186,147780.45
2187,152029.5
2188,139257.38
2189,235782.47
2190,95205.53
2191,95267.42
2192,100895.46
2193,100137.93
2194,100008.14
2195,115852.0
2196,105166.53
2197,123389.25
2198,145548.0
2199,162445.0
2200,128143.6
2201,119708.25
2202,187818.88
2203,143503.75
2204,183386.5
2205,139689.75
2206,128038.75
2207,179429.07
2208,201492.28
2209,203630.35
2210,116154.54
2211,115013.92
2212,113511.5
2213,104498.75
2214,138014.27
2215,103667.28
2216,151911.75
2217,81362.19
2218,102409.43
2219,90125.89
2220,86983.73
2221,303502.86
2222,274884.03
2223,311607.37
2224,200754.05
2225,134137.38
2226,189442.14
2227,188503.25
2228,273550.0
2229,224427.43
2230,165888.9
2231,186244.15
2232,185414.88
2233,184039.3
2234,229676.75
2235,246132.1
2236,296894.67
2237,370199.97
2238,199050.5
2239,133887.35
2240,164401.75
2241,157692.82
2242,128201.7
2243,126942.55
2244,113132.92
2245,100737.71
2246,156654.85
2247,114946.85
2248,126919.63
2249,123423.3
2250,132550.74
2251,130201.0
2252,183916.5
2253,162143.85
2254,169656.65
2255,192984.5
2256,176799.0
2257,198029.05
2258,170794.3
2259,178994.67
2260,161043.0
2261,177210.25
2262,188340.8
2263,339711.18
2264,461492.28
2265,165491.0
2266,295825.17
2267,365523.29
2268,375102.29
2269,172967.95
2270,170272.0
2271,213941.31
2272,192642.7
2273,169410.69
2274,176213.85
2275,169090.5
2276,181915.25
2277,174466.5
2278,150711.5
2279,123170.12
2280,118228.1
2281,188525.65
2282,198842.1
2283,103405.32
2284,109856.75
2285,138205.15
2286,125090.44
2287,357302.57
2288,289323.01
2289,346770.84
2290,447279.71
2291,317230.7
2292,397100.45
2293,461562.44
2294,399492.92
2295,439130.23
2296,291990.87
2297,313453.89
2298,334888.77
2299,392709.74
2300,330775.99
2301,246346.34
2302,241658.46
2303,260178.04
2304,244312.72
2305,183313.9
2306,184452.55
2307,196728.35
2308,244534.22
2309,291576.04
2310,220182.7
2311,190914.25
2312,176586.75
2313,178233.7
2314,160181.24
2315,170751.07
2316,193784.6
2317,197540.75
2318,177577.2
2319,174635.15
2320,182959.65
2321,231851.52
2322,172491.8
2323,168376.75
2324,167296.65
2325,231011.71
2326,165373.1
2327,215719.6
2328,215336.9
2329,194712.0
2330,183686.85
2331,341679.68
2332,405238.82
2333,323177.08
2334,257344.41
2335,285918.23
2336,327550.85
2337,198073.75
2338,268940.68
2339,245783.96
2340,383239.67
2341,240823.29
2342,243973.5
2343,222527.98
2344,221182.75
2345,236211.12
2346,207315.12
2347,198652.45
2348,218999.18
2349,171980.95
2350,250347.06
2351,261263.56
2352,253833.53
2353,247626.9
2354,138587.2
2355,166550.6
2356,147624.7
2357,202022.53
2358,211138.75
2359,129672.15
2360,119976.05
2361,134330.6
2362,283864.82
2363,136783.7
2364,145984.07
2365,206883.26
2366,189448.71
2367,242656.05
2368,198140.4
2369,228653.56
2370,169354.05
2371,172130.55
2372,198035.3
2373,278371.49
2374,302064.02
2375,220931.03
2376,295566.1
2377,389658.55
2378,140234.92
2379,177670.24
2380,140942.12
2381,164782.0
2382,180902.5
2383,212745.72
2384,246446.24
2385,149752.85
2386,133392.0
2387,131117.65
2388,97103.33
2389,117780.33
2390,139438.42
2391,126634.53
2392,112840.5
2393,159775.4
2394,145040.71
2395,175722.3
2396,151086.5
2397,197671.74
2398,116101.95
2399,79482.86
2400,74841.79
2401,109982.14
2402,135284.5
2403,146601.24
2404,144181.64
2405,152982.5
2406,133874.2
2407,124690.06
2408,131081.82
2409,139567.0
2410,169324.74
2411,122810.32
2412,154032.5
2413,143148.5
2414,129010.25
2415,138246.0
2416,119560.0
2417,125716.08
2418,123406.29
2419,139344.5
2420,126617.63
2421,152373.24
2422,109528.33
2423,141790.0
2424,151607.0
2425,214527.43
2426,141390.0
2427,137841.15
2428,168241.0
2429,118490.0
2430,128677.6
2431,112874.64
2432,130605.0
2433,146339.0
2434,145785.0
2435,150564.0
2436,108099.24
2437,105109.74
2438,125334.19
2439,112639.0
2440,117513.5
2441,107550.6
2442,110868.0
2443,113925.43
2444,122794.57
2445,94961.65
2446,134793.5
2447,182349.08
2448,143941.75
2449,113420.5
2450,134547.0
2451,126636.25
2452,174535.75
2453,93207.76
2454,114475.35
2455,108645.55
2456,139118.5
2457,115760.25
2458,116741.75
2459,110411.25
2460,141971.5
2461,118433.5
2462,132074.5
2463,122012.74
2464,161026.54
2465,128080.25
2466,112952.25
2467,137866.0
2468,96938.43
2469,101235.5
2470,173227.22
2471,178850.4
2472,160490.5
2473,123897.43
2474,118844.25
2475,206327.59
2476,121336.57
2477,126825.33
2478,155434.5
2479,111666.5
2480,145309.1
2481,123095.98
2482,129950.68
2483,114493.3
2484,120673.06
2485,121029.45
2486,164839.0
2487,185555.81
2488,135253.35
2489,155794.95
2490,155913.0
2491,92447.19
2492,190686.0
2493,133667.16
2494,160839.5
2495,103789.77
2496,231068.36
2497,156153.0
2498,104820.45
2499,94524.61
2500,130844.5
2501,143566.0
2502,143424.5
2503,126244.5
2504,195206.1
2505,212512.45
2506,243768.3
2507,303478.16
2508,250791.83
2509,234396.23
2510,219584.5
2511,187647.25
2512,208602.35
2513,203469.5
2514,221274.2
2515,143893.0
2516,167046.95
2517,142348.0
2518,154741.4
2519,211359.9
2520,206949.7
2521,194110.95
2522,204947.35
2523,125491.14
2524,141705.7
2525,142906.42
2526,132603.25
2527,118923.01
2528,123307.6
2529,127696.2
2530,109987.64
2531,250663.94
2532,215909.3
2533,197151.65
2534,239848.39
2535,326167.05
2536,209203.25
2537,220035.35
2538,173767.3
2539,181867.8
2540,189554.6
2541,174066.6
2542,173903.45
2543,130868.63
2544,125831.25
2545,133890.5
2546,143690.5
2547,138433.12
2548,152895.77
2549,165758.9
2550,494482.75
2551,137296.02
2552,122965.84
2553,92202.89
2554,132025.0
2555,109145.13
2556,101038.48
2557,118179.9
2558,178396.22
2559,142430.0
2560,127813.0
2561,123424.85
2562,124115.75
2563,136985.25
2564,172300.0
2565,105852.16
2566,167086.1
2567,123121.28
2568,192444.48
2569,179494.5
2570,118500.33
2571,198126.26
2572,157838.2
2573,206832.66
2574,243257.84
2575,120329.0
2576,141356.2
2577,160429.0
2578,94832.43
2579,85384.76
2580,126017.5
2581,129327.7
2582,118204.1
2583,268981.87
2584,166998.1
2585,194994.3
2586,202845.6
2587,191032.2
2588,131053.2
2589,144053.7
2590,213539.44
2591,192932.5
2592,233354.72
2593,249537.59
2594,178595.2
2595,202224.47
2596,320198.01
2597,203300.4
2598,292446.53
2599,323078.75
2600,118111.75
2601,153652.49
2602,91752.32
2603,104383.6
2604,97574.32
2605,94508.47
2606,143857.12
2607,179526.0
2608,188800.0
2609,151898.39
2610,113703.92
2611,160440.0
2612,157522.5
2613,127632.24
2614,132692.0
2615,153247.0
2616,133757.75
2617,171608.91
2618,195179.83
2619,214154.78
2620,181227.6
2621,186375.45
2622,191494.5
2623,257420.96
2624,288985.86
2625,352188.64
2626,171791.15
2627,171792.5
2628,427435.22
2629,526804.76
2630,317686.74
2631,428738.43
2632,412008.29
2633,313458.89
2634,385331.56
2635,145154.38
2636,181060.5
2637,156773.65
2638,256643.95
2639,177916.8
2640,148317.14
2641,109713.26
2642,198037.7
2643,103322.92
2644,124343.0
2645,106214.96
2646,95587.64
2647,102741.64
2648,144568.8
2649,144098.5
2650,137739.25
2651,148652.77
2652,390947.91
2653,247481.85
2654,274678.67
2655,379014.02
2656,290758.78
2657,351189.59
2658,312303.21
2659,304426.9
2660,327114.71
2661,362849.06
2662,371833.69
2663,276027.86
2664,289564.35
2665,318312.71
2666,310903.02
2667,169759.02
2668,175721.6
2669,190346.9
2670,276114.56
2671,175392.0
2672,182121.4
2673,194550.1
2674,200781.25
2675,163817.5
2676,188975.75
2677,198798.35
2678,248921.1
2679,261349.74
2680,267569.3
2681,411231.8
2682,320394.7
2683,525581.31
2684,303907.6
2685,340383.69
2686,253003.13
2687,310938.79
2688,234578.89
2689,202446.03
2690,446937.39
2691,191051.15
2692,162354.0
2693,192126.6
2694,157641.95
2695,193712.9
2696,183573.25
2697,193312.5
2698,198294.8
2699,185461.85
2700,173796.2
2701,163979.02
2702,116240.93
2703,128880.58
2704,131275.1
2705,118366.33
2706,118884.32
2707,127481.53
2708,125399.75
2709,113028.83
2710,122526.1
2711,305099.21
2712,363788.24
2713,161420.5
2714,157997.7
2715,174957.35
2716,150679.55
2717,181630.6
2718,232693.1
2719,162432.82
2720,164435.5
2721,135545.92
2722,161512.5
2723,137201.0
2724,131634.52
2725,132442.92
2726,146330.82
2727,173633.5
2728,162147.5
2729,140942.97
2730,150328.5
2731,112139.5
2732,116415.43
2733,155195.5
2734,168488.18
2735,142237.5
2736,146590.25
2737,123771.25
2738,146855.5
2739,157067.0
2740,123394.75
2741,150821.0
2742,148396.5
2743,150491.0
2744,148223.15
2745,131114.32
2746,129602.5
2747,127570.32
2748,113601.6
2749,124964.58
2750,135657.61
2751,127682.07
2752,188238.48
2753,148735.5
2754,246220.38
2755,119393.0
2756,97275.32
2757,81930.47
2758,94063.0
2759,140480.75
2760,133897.0
2761,144739.33
2762,148812.5
2763,186445.11
2764,126491.28
2765,258986.84
2766,145872.0
2767,95018.0
2768,141517.74
2769,140589.5
2770,135960.35
2771,114936.3
2772,116116.94
2773,157386.4
2774,138441.0
2775,132687.0
2776,130199.75
2777,136280.9
2778,100154.51
2779,145389.65
2780,107417.33
2781,100719.5
2782,96146.64
2783,117443.5
2784,124030.6
2785,145233.0
2786,81991.93
2787,115182.0
2788,87900.59
2789,170551.1
2790,101707.42
2791,115279.51
2792,87532.93
2793,154243.75
2794,107422.14
2795,115267.0
2796,94178.93
2797,195402.44
2798,116704.64
2799,119716.39
2800,83431.01
2801,106599.03
2802,130615.7
2803,180149.2
2804,112389.66
2805,94853.83
2806,93417.16
2807,160913.25
2808,137094.49
2809,133335.57
2810,132853.0
2811,157454.5
2812,142674.55
2813,191041.98
2814,176444.72
2815,99926.86
2816,246023.7
2817,140942.73
2818,130228.74
2819,160791.7
2820,146487.5
2821,104002.0
2822,165990.0
2823,269869.01
2824,181564.0
2825,117930.99
2826,124889.25
2827,139674.5
2828,236652.62
2829,190053.4
2830,237163.57
2831,187649.4
2832,260637.97
2833,296865.79
2834,203802.15
2835,232118.01
2836,185429.85
2837,158928.5
2838,145559.6
2839,181570.75
2840,192918.35
2841,203768.75
2842,205348.1
2843,135510.1
2844,159475.5
2845,118715.83
2846,208718.85
2847,200695.75
2848,221425.14
2849,210459.65
2850,277013.07
2851,233606.38
2852,221131.41
2853,217793.1
2854,136631.65
2855,199432.75
2856,206034.5
2857,182499.8
2858,197681.05
2859,137065.08
2860,125157.0
2861,151255.0
2862,200836.0
2863,131276.13
2864,264482.98
2865,138743.77
2866,158528.05
2867,103738.5
2868,110067.32
2869,131760.75
2870,150241.5
2871,117710.0
2872,76255.79
2873,112450.0
2874,138009.0
2875,123558.5
2876,141976.25
2877,139193.5
2878,165770.3
2879,139128.0
2880,108273.32
2881,147763.0
2882,158763.0
2883,171930.4
2884,163803.6
2885,155920.75
2886,200690.31
2887,101969.29
2888,125649.5
2889,76781.98
2890,84173.36
2891,148388.0
2892,75362.86
2893,102705.68
2894,82647.86
2895,309747.6
2896,279572.46
2897,197785.22
2898,164392.38
2899,231404.36
2900,160152.95
2901,191332.62
2902,198796.95
2903,343132.26
2904,351272.38
2905,99496.61
2906,201998.35
2907,106966.2
2908,133892.5
2909,162471.98
2910,87456.0
2911,91976.96
2912,161160.5
2913,93777.32
2914,92035.93
2915,95389.0
2916,93632.32
2917,166477.95
2918,121735.5
2919,211784.4
