Id,SalePrice
1900,148012.08
1901,171382.51
1902,144163.83
1903,194430.03
1904,147049.75
1905,202049.0
1906,158831.21
1907,207610.81
1908,120857.62
1909,153605.4
1910,131663.35
1911,193752.66
1912,269030.49
1913,150419.98
1914,94420.17
1915,321230.63
1916,96155.83
1917,256935.34
1918,142606.5
1919,164675.37
1920,163013.91
1921,322229.87
1922,303398.69
1923,212190.3
1924,233708.19
1925,213647.99
1926,337725.46
1927,140313.5
1928,167726.0
1929,127518.61
1930,146448.95
1931,145488.5
1932,151332.9
1933,182429.35
1934,179194.22
1935,178843.07
1936,185879.47
1937,188093.4
1938,178847.62
1939,257015.57
1940,202567.81
1941,182542.58
1942,198790.65
1943,200448.9
1944,326399.93
1945,349230.89
1946,159344.12
1947,306583.29
1948,176233.45
1949,224323.31
1950,174444.5
1951,232583.87
1952,202767.72
1953,188578.39
1954,190884.9
1955,142285.69
1956,267850.56
1957,166866.4
1958,274696.44
1959,156199.67
1960,126124.58
1961,123973.91
1962,99286.0
1963,102634.71
1964,111474.0
1965,152629.75
1966,144464.0
1967,293753.53
1968,401300.03
1969,373921.77
1970,390850.39
1971,387179.12
1972,355873.69
1973,270493.54
1974,318139.53
1975,400188.83
1976,287475.27
1977,334845.51
1978,323507.16
1979,331852.89
1980,209834.89
1981,334650.1
1982,235471.88
1983,228554.2
1984,187322.65
1985,219647.18
1986,210400.38
1987,188910.49
1988,184043.51
1989,192058.44
1990,216414.4
1991,232414.18
1992,216851.58
1993,181691.25
1994,223391.27
1995,185051.56
1996,262515.51
1997,303968.91
1998,315184.87
1999,267044.36
2000,286041.48
2001,295303.31
2002,235083.47
2003,254091.6
2004,287065.74
2005,224636.61
2006,210251.17
2007,251165.14
2008,216124.51
2009,201995.9
2010,195408.76
2011,153746.95
2012,186228.31
2013,194383.22
2014,193630.37
2015,199633.09
2016,198115.8
2017,201781.7
2018,142345.26
2019,137990.65
2020,117704.7
2021,125827.42
2022,185115.56
2023,158581.92
2024,278587.32
2025,308266.73
2026,180143.69
2027,162046.77
2028,157353.96
2029,173731.88
2030,258995.9
2031,210824.81
2032,221257.19
2033,241786.22
2034,167605.15
2035,219720.22
2036,186632.7
2037,185397.75
2038,254135.79
2039,220636.46
2040,266698.73
2041,245679.69
2042,216187.58
2043,167883.0
2044,175828.46
2045,193189.75
2046,144182.91
2047,147813.36
2048,139949.08
2049,138346.08
2050,172377.86
2051,118854.25
2052,142363.11
2053,146240.08
2054,100805.97
2055,157297.5
2056,154006.05
2057,129945.21
2058,204839.62
2059,146244.0
2060,163809.0
2061,160275.0
2062,134841.5
2063,130756.66
2064,138247.08
2065,120180.81
2066,175641.8
2067,150786.34
2068,143473.09
2069,93542.56
2070,116472.03
2071,111702.8
2072,137129.16
2073,145636.64
2074,168539.4
2075,143727.0
2076,118935.21
2077,152628.28
2078,128423.08
2079,134144.33
2080,123340.88
2081,125704.66
2082,134837.49
2083,142669.9
2084,123876.58
2085,137154.11
2086,133537.54
2087,125574.89
2088,117523.34
2089,99649.75
2090,134530.45
2091,118107.57
2092,131932.71
2093,132937.5
2094,123564.0
2095,131853.5
2096,101389.56
2097,107525.5
2098,134839.12
2099,89628.79
2100,119165.95
2101,127081.87
2102,125650.71
2103,116315.16
2104,127083.91
2105,129558.12
2106,92872.08
2107,209152.78
2108,119620.59
2109,114248.53
2110,132355.43
2111,133632.0
2112,147161.87
2113,120107.87
2114,122956.87
2115,142761.26
2116,120406.82
2117,140986.25
2118,126362.0
2119,113999.71
2120,124137.08
2121,99685.77
2122,117958.75
2123,104942.84
2124,156293.0
2125,135598.33
2126,147846.5
2127,141123.5
2128,131985.84
2129,110120.3
2130,128015.19
2131,157557.86
2132,116750.25
2133,117826.85
2134,135903.0
2135,103334.08
2136,96708.04
2137,123226.21
2138,136479.53
2139,152518.0
2140,134854.5
2141,146856.93
2142,137065.09
2143,143520.07
2144,126149.86
2145,137969.4
2146,161641.91
2147,169917.5
2148,138965.0
2149,144559.9
2150,203594.9
2151,134614.5
2152,160216.25
2153,159619.5
2154,110906.54
2155,140711.04
2156,261252.55
2157,221960.65
2158,228187.68
2159,201521.53
2160,183868.49
2161,245647.83
2162,327168.47
2163,347500.75
2164,233112.15
2165,201004.9
2166,147294.15
2167,205436.47
2168,208982.85
2169,196022.99
2170,222263.93
2171,146500.5
2172,146169.83
2173,170348.94
2174,227320.64
2175,265924.49
2176,289772.56
2177,231135.15
2178,212695.53
2179,144760.0
2180,214564.13
2181,197635.48
2182,229187.95
2183,194465.85
2184,133090.22
2185,141294.53
2186,147038.33
2187,150938.5
2188,162893.05
2189,248183.91
2190,92839.2
2191,95950.78
2192,107611.58
2193,119466.21
2194,111432.92
2195,127345.93
2196,118561.48
2197,128463.54
2198,151120.06
2199,172627.6
2200,146638.25
2201,140047.59
2202,193156.57
2203,166353.42
2204,186950.89
2205,137456.75
2206,147578.5
2207,186823.1
2208,223881.75
2209,190969.59
2210,126332.5
2211,119865.48
2212,118446.93
2213,109074.87
2214,135854.31
2215,111686.09
2216,149405.23
2217,90785.09
2218,101063.65
2219,95735.83
2220,101925.99
2221,327719.39
2222,270680.38
2223,286701.87
2224,215161.71
2225,144543.53
2226,195102.97
2227,205538.85
2228,267068.07
2229,247681.13
2230,167641.89
2231,219884.66
2232,176194.32
2233,177024.99
2234,245273.0
2235,226657.37
2236,269905.55
2237,314229.23
2238,208612.02
2239,135580.54
2240,164653.71
2241,154597.84
2242,121904.61
2243,143192.5
2244,106568.25
2245,113041.1
2246,144007.0
2247,116724.0
2248,132013.54
2249,133705.83
2250,130584.72
2251,133543.01
2252,177368.0
2253,173432.82
2254,171701.5
2255,191673.11
2256,187062.52
2257,214528.72
2258,177053.66
2259,184478.5
2260,156469.73
2261,198208.5
2262,201306.3
2263,343474.39
2264,368480.29
2265,166440.37
2266,275531.53
2267,324772.76
2268,369944.07
2269,163406.63
2270,194198.25
2271,207377.25
2272,201142.16
2273,165936.34
2274,181541.45
2275,181456.02
2276,184053.0
2277,196481.0
2278,145027.83
2279,137300.0
2280,120786.5
2281,183799.15
2282,186384.4
2283,101530.71
2284,115431.08
2285,143737.0
2286,129915.18
2287,345200.55
2288,289376.24
2289,353204.45
2290,407695.01
2291,328151.28
2292,391934.22
2293,396221.16
2294,351280.64
2295,412826.88
2296,263225.81
2297,313496.92
2298,332132.55
2299,331438.75
2300,319690.81
2301,320726.85
2302,254322.49
2303,253884.77
2304,252075.64
2305,204031.31
2306,199857.64
2307,206245.95
2308,236311.9
2309,282429.48
2310,243317.31
2311,208417.18
2312,183685.42
2313,180474.92
2314,183597.26
2315,178706.74
2316,201776.11
2317,196752.23
2318,193373.08
2319,189952.63
2320,187755.21
2321,237201.66
2322,190986.1
2323,193289.51
2324,196707.83
2325,212366.95
2326,179183.17
2327,207500.02
2328,221790.84
2329,193786.93
2330,189163.4
2331,340319.47
2332,342800.1
2333,292867.41
2334,269531.06
2335,280421.03
2336,303244.11
2337,197897.33
2338,258924.42
2339,239489.86
2340,353876.87
2341,230754.38
2342,237147.78
2343,223545.76
2344,223096.41
2345,224425.5
2346,207949.08
2347,200951.06
2348,228053.8
2349,181964.83
2350,293819.93
2351,270961.98
2352,259475.32
2353,263047.99
2354,143723.33
2355,146426.29
2356,156463.32
2357,204023.63
2358,200449.25
2359,139338.1
2360,129312.72
2361,138066.0
2362,250917.68
2363,148364.47
2364,157324.61
2365,216385.84
2366,204672.47
2367,225077.24
2368,209093.62
2369,211821.46
2370,181185.0
2371,174356.5
2372,183907.37
2373,263664.55
2374,257646.9
2375,235220.67
2376,247387.97
2377,263357.57
2378,153587.0
2379,203170.09
2380,149752.39
2381,165931.83
2382,191342.54
2383,208803.7
2384,240312.64
2385,157142.5
2386,143920.0
2387,139130.65
2388,113605.07
2389,135314.99
2390,152771.84
2391,136539.53
2392,124557.48
2393,161088.91
2394,148380.4
2395,187423.5
2396,151510.5
2397,186514.0
2398,133135.62
2399,88223.48
2400,91644.62
2401,118237.52
2402,138850.75
2403,134653.91
2404,156635.5
2405,160423.5
2406,135335.5
2407,128751.17
2408,137470.95
2409,139270.8
2410,159403.5
2411,126326.5
2412,155665.5
2413,137088.58
2414,136995.08
2415,136490.43
2416,125282.5
2417,136499.91
2418,133539.0
2419,132174.21
2420,135116.18
2421,159262.06
2422,122021.65
2423,129759.82
2424,151185.0
2425,223151.42
2426,140076.22
2427,138952.85
2428,169615.65
2429,127465.62
2430,137234.0
2431,136782.3
2432,146769.9
2433,144449.5
2434,138525.87
2435,152186.0
2436,115911.88
2437,121864.49
2438,129918.66
2439,121894.22
2440,120240.0
2441,106927.5
2442,116726.59
2443,129321.52
2444,132038.25
2445,105657.47
2446,148067.48
2447,172057.17
2448,149479.28
2449,113697.9
2450,139673.91
2451,142558.27
2452,171272.5
2453,102739.34
2454,137913.03
2455,125070.5
2456,125845.75
2457,118543.21
2458,136504.25
2459,111072.84
2460,142165.82
2461,120548.25
2462,128725.82
2463,122481.5
2464,173997.51
2465,138847.92
2466,121388.85
2467,146359.04
2468,104088.25
2469,99471.08
2470,183305.83
2471,172547.53
2472,146880.86
2473,129673.5
2474,110437.95
2475,203060.94
2476,121032.84
2477,129698.28
2478,154396.0
2479,125880.61
2480,164762.78
2481,141623.0
2482,133412.75
2483,130040.83
2484,131001.5
2485,134880.95
2486,165667.59
2487,210663.37
2488,150310.9
2489,148674.84
2490,156390.5
2491,104646.76
2492,187716.72
2493,156348.14
2494,150644.33
2495,108586.35
2496,239004.31
2497,145261.5
2498,122335.74
2499,108132.24
2500,148073.5
2501,134574.0
2502,142531.05
2503,120262.65
2504,172992.85
2505,225180.38
2506,247660.75
2507,282666.14
2508,247454.48
2509,238060.06
2510,220124.06
2511,186480.38
2512,203160.91
2513,217644.25
2514,239790.65
2515,149145.54
2516,186032.05
2517,142843.25
2518,155386.5
2519,217735.51
2520,211077.45
2521,194375.0
2522,217227.61
2523,134288.57
2524,147589.32
2525,147102.5
2526,134077.0
2527,132168.5
2528,128577.41
2529,132594.37
2530,138085.61
2531,233979.93
2532,214694.35
2533,203736.5
2534,236397.79
2535,262767.56
2536,227721.88
2537,213006.33
2538,190955.86
2539,189601.56
2540,187604.46
2541,187279.83
2542,183795.69
2543,147276.13
2544,126433.92
2545,143805.42
2546,134604.12
2547,134927.7
2548,156279.39
2549,170811.31
2550,426801.93
2551,150811.59
2552,125760.69
2553,95638.5
2554,122664.53
2555,131506.5
2556,110651.55
2557,122141.26
2558,157538.48
2559,140657.25
2560,138248.5
2561,150103.25
2562,139275.54
2563,149111.25
2564,178300.66
2565,156147.64
2566,183360.5
2567,141409.11
2568,187417.56
2569,189010.08
2570,123540.1
2571,194457.93
2572,141398.4
2573,205670.32
2574,244995.61
2575,125563.08
2576,127148.03
2577,136469.14
2578,101891.62
2579,94668.58
2580,134804.55
2581,126020.31
2582,126974.76
2583,283819.37
2584,161767.35
2585,212197.7
2586,202326.65
2587,187674.8
2588,146085.0
2589,146528.6
2590,219349.04
2591,207631.23
2592,219718.55
2593,252435.62
2594,167591.5
2595,200953.58
2596,301924.2
2597,213235.24
2598,286613.35
2599,305694.0
2600,147370.11
2601,162821.38
2602,89534.0
2603,100985.61
2604,99650.0
2605,98968.54
2606,164493.5
2607,195882.6
2608,183012.4
2609,178188.52
2610,118274.5
2611,145446.15
2612,152505.0
2613,135346.0
2614,133525.64
2615,156534.0
2616,155824.42
2617,174377.0
2618,187881.78
2619,201508.72
2620,190304.87
2621,188683.22
2622,188406.75
2623,239082.02
2624,308890.49
2625,258526.6
2626,168842.47
2627,176645.15
2628,397468.24
2629,452920.95
2630,324477.78
2631,388619.37
2632,399398.24
2633,294455.52
2634,364308.24
2635,161359.1
2636,188370.0
2637,178531.41
2638,255813.09
2639,184100.5
2640,152703.0
2641,118553.04
2642,189447.82
2643,109377.08
2644,138689.0
2645,99967.71
2646,94799.0
2647,100598.04
2648,145330.1
2649,146804.73
2650,147561.15
2651,149914.85
2652,364325.69
2653,275079.63
2654,278966.96
2655,366010.47
2656,326850.64
2657,340494.84
2658,308235.78
2659,289066.82
2660,342221.95
2661,357345.38
2662,356275.76
2663,282246.63
2664,278324.2
2665,335064.7
2666,304290.99
2667,177991.58
2668,186329.67
2669,194927.8
2670,278315.54
2671,190579.08
2672,204001.45
2673,211698.1
2674,206096.26
2675,173208.48
2676,188075.79
2677,192823.12
2678,243528.38
2679,276383.2
2680,289215.2
2681,333215.57
2682,294612.29
2683,441438.56
2684,320388.72
2685,313187.31
2686,260166.79
2687,285632.56
2688,220277.84
2689,202159.45
2690,358001.79
2691,198458.95
2692,144056.42
2693,205583.98
2694,149469.14
2695,197944.32
2696,190020.9
2697,198884.02
2698,207046.13
2699,182870.8
2700,165731.6
2701,180659.82
2702,130230.18
2703,136573.68
2704,142650.37
2705,125147.33
2706,128488.24
2707,130962.08
2708,134150.0
2709,107149.0
2710,128589.63
2711,246919.11
2712,329142.71
2713,180507.11
2714,155796.03
2715,172738.13
2716,169915.02
2717,209645.67
2718,235874.87
2719,160418.27
2720,168132.5
2721,138762.86
2722,166561.24
2723,154593.07
2724,137537.6
2725,135979.03
2726,140392.5
2727,182194.18
2728,168679.5
2729,149372.33
2730,140251.08
2731,128746.0
2732,132149.7
2733,155290.4
2734,164077.65
2735,140251.37
2736,153716.11
2737,126115.98
2738,138434.11
2739,158371.0
2740,136248.8
2741,150508.37
2742,162072.37
2743,149509.5
2744,149186.0
2745,145068.5
2746,137803.9
2747,158003.32
2748,124233.24
2749,139519.58
2750,144407.5
2751,140327.41
2752,203163.09
2753,146015.9
2754,221294.16
2755,131168.98
2756,113624.9
2757,99834.22
2758,106947.63
2759,152381.83
2760,143925.19
2761,153571.0
2762,145923.5
2763,184821.82
2764,154537.76
2765,240586.94
2766,138045.91
2767,96500.83
2768,131910.95
2769,137260.9
2770,137278.06
2771,126363.08
2772,123868.82
2773,169851.54
2774,132775.3
2775,129523.19
2776,134655.8
2777,129788.71
2778,114526.05
2779,132318.0
2780,105706.52
2781,109900.84
2782,110455.71
2783,117646.43
2784,123939.68
2785,135285.1
2786,96288.05
2787,117317.25
2788,96342.48
2789,157029.13
2790,113743.69
2791,118735.8
2792,93421.8
2793,155635.89
2794,109286.98
2795,118713.0
2796,109225.5
2797,178892.35
2798,120074.34
2799,115610.16
2800,89184.22
2801,112541.56
2802,139042.36
2803,158323.78
2804,141195.56
2805,109244.32
2806,99158.45
2807,165278.44
2808,154358.0
2809,134372.0
2810,135876.8
2811,163775.5
2812,150347.02
2813,172339.5
2814,161384.62
2815,119491.82
2816,211540.0
2817,158495.03
2818,139358.97
2819,193148.47
2820,148169.5
2821,120966.65
2822,183772.39
2823,271838.74
2824,182602.91
2825,151251.93
2826,141245.21
2827,139024.5
2828,227386.34
2829,182222.43
2830,221705.55
2831,188325.51
2832,258113.71
2833,289297.91
2834,209899.18
2835,225950.3
2836,200265.61
2837,164279.32
2838,160267.97
2839,203333.15
2840,193916.08
2841,203836.49
2842,220792.84
2843,151179.87
2844,155387.0
2845,123800.54
2846,211016.89
2847,207951.4
2848,198477.4
2849,206331.44
2850,267756.49
2851,216731.32
2852,232564.14
2853,231779.88
2854,141252.4
2855,199204.82
2856,205527.56
2857,190561.02
2858,196489.59
2859,160434.53
2860,138990.11
2861,142495.3
2862,197590.91
2863,131950.32
2864,246027.57
2865,152470.87
2866,140724.4
2867,111584.66
2868,122803.3
2869,126000.23
2870,150903.61
2871,112215.43
2872,77578.31
2873,119612.62
2874,138223.0
2875,125681.5
2876,156978.82
2877,141254.29
2878,162915.87
2879,145862.68
2880,111372.44
2881,152224.86
2882,156797.37
2883,182471.5
2884,187648.89
2885,175068.37
2886,207495.77
2887,108947.81
2888,131438.0
2889,86347.08
2890,101083.48
2891,139668.04
2892,86461.76
2893,111489.95
2894,91301.33
2895,329853.98
2896,283197.45
2897,196070.4
2898,147626.69
2899,208973.58
2900,163860.85
2901,207561.89
2902,188355.76
2903,319839.22
2904,316576.68
2905,120756.07
2906,200956.16
2907,126078.0
2908,134773.53
2909,150558.83
2910,88156.11
2911,89512.0
2912,166050.74
2913,92323.0
2914,89743.5
2915,90649.0
2916,94494.0
2917,157775.05
2918,125179.87
2919,213207.55
